OpenTimeStamp,Open,High,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
1586995259999,1616826.3406474,2326,3303.28279,501796.6320608,0,,,,
1586995319999,1551784.6455802,2348,4021.43682,606527.0063936,0,100.0,,,
1586995379999,463145.5136559,936,1771.69557,267384.0145588,0,24.19741811105949,0.0,,
1586995439999,590858.6558132,975,1824.95238,275453.0751242,0,25.533664543184244,0.881399022847604,,
1586995499999,136753.7970623,432,491.06808,74172.2197937,0,17.71307449396535,0.5875993485650693,,2282.4871279999998
1586995559999,216055.7246647,525,556.67271,84125.7768934,0,18.93425560259584,1.0822834882874168,,1733.165112
1586995619999,165769.5888324,323,865.23158,130601.5079385,0,24.223428204469485,28.243458718670208,,1101.924064
1586995679999,185122.0453876,321,565.96569,85490.6024922,0,22.78178653529585,49.84759178037251,,860.778088
1586995739999,430246.1093312,657,2232.23625,337354.5781219,0,42.00083105886736,82.6862409739835,,942.234862
1586995799999,203999.7703507,340,917.13249,138669.1633683,0,35.10488180656691,78.30551573931528,,1027.4477439999998
1586995859999,123926.0705172,259,363.08922,54829.6038985,0,32.83375985537272,74.13543237373332,,988.7310460000001
1586995919999,49676.0906073,161,126.50382,19111.4508484,0,31.95108094224848,56.70523858115916,,840.9854939999999
1586995979999,163139.5040395,295,373.41568,56371.2426514,0,33.80820245207258,39.496949391025204,,802.4754919999999
1586996039999,168485.8519612,406,506.66895,76377.8228117,0,34.76895021377554,51.84568553286477,,457.362032
1586996099999,90085.223435,265,280.13308,42285.4058738,0,33.931672416282964,59.37149511626851,,329.96215
1586996159999,40260.1639598,133,82.85477,12520.2214509,0,27.83900674544975,53.21173496212284,,273.91526
1586996219999,184012.3517074,204,573.79473,86641.0697336,0,41.59661833174559,56.762282457496234,,363.37344199999995
1586996279999,208914.1324823,193,671.82801,101217.9772475,0,41.96123058810496,66.66666666666667,,423.055908
1586996339999,121302.7642879,181,140.34974,21140.7933472,0,47.247049669763705,100.0,,349.792066
1586996399999,77839.2770941,228,118.37357,17803.0166309,0,46.535860918749286,98.77853260151328,,317.440164
1586996459999,588564.7094683,772,1129.72374,169717.1819156,0,51.881428227003695,98.77853260151328,,526.813958
1586996519999,147514.1987038,328,369.49013,55662.6678246,0,48.68841305950568,88.04952872569773,,485.95303799999994
1586996579999,72392.0631084,143,215.99221,32514.4694518,0,33.13393465356691,55.93766279085113,,394.785878
1586996639999,126565.3046033,215,435.63961,65530.0112634,0,45.068454711857115,43.824090580146226,,453.84385199999997
1586996699999,1020549.1421261,1258,1685.63055,252665.9559729,0,61.85558906628681,54.55309445596176,,767.295248
1586996759999,816976.3410524,1092,2562.04924,384132.29144,0,69.5860676357037,87.8864277892951,,1053.760348
