OpenTimeStamp,Open,High,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
1596412859999,1259852.474273,1422,2117.87523,789871.6111716,0,,,,
1596412919999,911293.6857275,1016,832.64329,308983.8408057,0,0.0,,,
1596412979999,491836.1061141,677,673.6643,249317.4169331,0,0.0,,,
1596413039999,364148.3497817,394,507.67425,188185.3526986,0,0.0,,,
1596413099999,2504078.6719559,2364,2776.81103,1021967.3467339,0,58.49289029166668,100.0,,1381.73362
1596413159999,1060652.4472562,1131,1295.72455,478332.6615169,0,42.33129092782402,86.18498822399177,,1217.3034839999998
1596413219999,349522.2320984,473,433.21964,160246.563003,0,36.46412686540067,78.23646452319377,,1137.418754
1596413279999,488242.442362,565,974.71303,361358.742947,0,41.55018633711784,68.58132873371783,,1197.6285
1596413339999,520649.9636439,896,761.04427,283108.5311824,0,40.27792198706257,50.22893562685298,,1248.302504
1596413399999,301605.3996434,442,264.94468,98637.730148,0,37.60447400079717,35.927825721485966,,745.929234
1596413459999,484669.7100345,731,529.18668,197328.2842301,0,39.735075740897194,33.686976637576066,,592.62166
1596413519999,503721.9084569,491,437.94688,163466.7558109,0,39.27203973580153,42.00362079098462,,593.567108
1596413579999,248347.4275686,379,456.17906,170429.613045,0,39.41312237134699,58.07568315914591,,489.860314
1596413639999,622260.3682879,584,1039.37112,388832.5056933,0,43.604010729835124,69.97166803253175,,545.525684
1596413699999,331378.0468038,359,386.62095,144384.1319476,0,40.47069891786268,65.10744644354581,,569.860938
1596413759999,170870.7948561,253,337.05516,126018.7014714,0,46.84265606796439,75.89002160688563,,531.434634
1596413819999,145313.5574156,257,190.67297,71267.9462765,0,46.91796220451541,75.89002160688563,,481.97985199999994
1596413879999,185619.4855888,327,302.03377,113046.2516867,0,48.67856527480965,100.0,,451.15079399999996
1596413939999,567476.5487758,794,773.34581,290189.8431256,0,33.25738228633155,66.66666666666667,,397.945732
1596413999999,329497.7989471,509,457.11636,171644.7875986,0,41.29762710234735,50.712555195501864,,412.04481400000003
1596414059999,285656.6340615,356,589.80881,221375.5358317,0,51.9150137746097,50.712555195501864,,462.59554399999996
1596414119999,204080.6667231,265,260.62302,97824.4898286,0,40.78867633573615,64.16780728030555,,476.58555400000006
1596414179999,170162.0120119,301,238.49602,89501.4997243,0,42.9090451334472,64.03204395176601,,463.878004
1596414239999,432488.0400216,544,598.56598,224962.7980851,0,54.70076963255923,64.03204395176601,,428.922038
1596414299999,364256.5802993,671,449.14509,168762.3771104,0,48.83449081017318,69.85453893869966,,427.32778399999995
1596414359999,373914.0272917,557,674.43631,253191.841422,0,53.31420812899953,82.62221658236008,,444.253284
1596414419999,394786.6712243,614,412.11188,154531.8647792,0,49.42197944615733,67.6999146838283,,474.55105599999996
1596414479999,427489.291058,560,611.0143,229287.0539,0,43.751385876346774,48.42216761209096,,549.0547119999999
1596414539999,237803.0090913,324,244.20808,91589.9480338,0,47.73348504879084,32.29151938851701,,478.183132
1596414599999,193058.5813806,369,193.14645,72329.3168103,0,47.710768575927396,27.68179261382693,,426.98340399999995
1596414659999,467064.9545887,552,738.82744,277172.6537906,0,57.73690671786371,61.015125947160264,,439.86163
1596414719999,220479.413808,419,206.42771,77592.703652,0,48.79392004280495,59.15310152583629,,398.724796
1596414779999,171977.6623353,306,199.38478,74871.8299861,0,41.798764416261236,45.35179686572483,,316.398892
1596414839999,278443.0608532,415,271.88177,102235.3605418,0,47.1550539207824,23.220709070510917,,321.93363
1596414899999,365649.6076935,360,687.53863,258414.8162635,0,51.38096269292387,31.242636894769173,,420.81206599999996
1596414959999,654991.1295291,577,1075.55879,404556.8345909,0,61.32704314411595,64.5759702281025,,488.15833599999996
1596415019999,215951.9940627,238,417.70139,157109.2276989,0,52.11674961584213,70.98576540176641,,530.413072
1596415079999,379817.4961051,312,588.78347,221347.4122397,0,49.87905039953881,57.35237035271447,,608.29281
1596415139999,208266.005143,289,167.45047,62905.9378677,0,46.73659073350251,24.01903701938114,,587.40655
1596415199999,225306.1713192,320,168.08252,63177.3762402,0,43.81181806632468,6.406996307597791,,483.51532800000007
1596415259999,792293.4370871,1066,1054.4792,397049.6847006,0,56.81142134293223,33.333333333333336,,479.29940999999997
1596415319999,432213.6175585,641,504.98271,190673.3894147,0,48.95349032745936,46.51751070585103,,496.755674
1596415379999,492331.5151117,860,742.32586,280849.4051369,0,55.04525236375259,75.32206742552206,,527.464152
1596415439999,235960.0640415,374,355.62487,134603.5036924,0,51.54091541014802,61.80753722374698,,565.0990319999999
1596415499999,244221.980628,389,242.6741,91885.7695386,0,44.87382331919652,48.62335985122928,,580.017348
1596415559999,442524.389196,593,480.14665,181841.238952,0,53.011552625545605,46.48739044182921,,465.150838
