OpenTimeStamp,Open,High,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
1675555259999,1259897.939505,601,308.069,513170.537241,0,,,,
1675555319999,1197647.57965,449,614.6034,1023313.381838,0,100.0,,,
1675555379999,540150.230706,439,137.6078,229298.288759,0,39.12222888721555,0.0,,
1675555439999,291249.200537,353,71.8297,119738.683361,0,36.09224967947439,0.0,,
1675555499999,205873.769474,399,94.2135,157079.646471,0,37.733309211660675,0.8559522770220326,,245.26468
1675555559999,64398.324369,225,19.5368,32586.816465,0,34.75582347089707,0.8559522770220326,,187.55824
1675555619999,174459.347196,280,44.6464,74468.978913,0,36.44217646880804,13.729646136724874,,73.56684
1675555679999,183095.303225,330,81.4787,135923.938671,0,38.76386291722639,46.207027193036176,,62.34102
1675555739999,630143.289906,735,258.5353,431692.053558,0,47.910617731840205,79.54036052636951,,99.68214
1675555799999,351718.79651,316,80.7363,134850.657447,0,41.66159208331252,84.16540382015913,,96.9867
1675555859999,262101.474925,328,50.8718,84941.425798,0,40.76842963822905,63.40644181360301,,103.25370000000001
1675555919999,210021.038185,313,43.1438,72046.181243,0,40.54350978105721,36.55863950520932,,102.95318
1675555979999,303498.174669,340,126.5071,211250.643398,0,43.88318776240684,34.170662248548474,,111.95886
1675556039999,552018.126687,447,135.072,225340.838342,0,44.20518088590319,54.92962425510459,,87.2662
1675556099999,71362.943939,175,22.5125,37568.586984,0,41.10552380653361,53.560282072035655,,75.62143999999999
1675556159999,241768.995744,328,31.2448,52107.260791,0,27.69087965666145,38.44952217520404,,71.69604000000001
1675556219999,213530.687266,324,17.9709,29962.735,0,42.910174850143264,35.8356139474536,,66.66146
1675556279999,967240.887874,655,219.6165,365974.253259,0,57.54329872701844,64.05275843891623,,85.28334
1675556339999,176171.642097,340,80.9056,134776.81215,0,49.39284184907782,88.28525825885667,,74.45006000000001
1675556399999,347002.050252,431,140.7788,234790.470066,0,55.6072738332031,88.73739316515258,,98.10332000000001
1675556459999,274735.640151,375,18.4998,30843.122529,0,48.89047877292637,69.02681501178422,,95.55432
1675556519999,387231.348026,447,60.3372,100475.92061,0,49.10666303497855,45.62712369897076,,104.02758000000001
1675556579999,923006.969424,570,229.8398,382521.008939,0,48.779677309691024,14.455563687091951,,106.07224000000001
1675556639999,826152.578318,846,224.2213,372954.026052,0,57.14884586134712,34.16614184046032,,134.73538000000002
1675556699999,423900.045045,431,117.8364,196042.616012,0,53.1000005555175,50.54063104421352,,130.14690000000002
1675556759999,648255.139405,571,150.0247,249577.298194,0,54.83827890179598,74.67127020591805,,156.45188000000002
1675556819999,594760.545939,497,151.7385,252476.032257,0,51.233345143069876,51.11058361454938,,174.73214000000002
1675556879999,243802.177609,335,83.1229,138272.18601,0,47.60146841617067,33.90328590366919,,145.38876
1675556939999,197905.83468,285,69.381,115521.127056,0,52.38124415783921,31.788679685219392,,114.42070000000001
1675556999999,356775.954206,324,81.1732,135222.960459,0,52.52884536098766,44.71192894423649,,107.08806
1675557059999,472813.351882,499,136.5972,227354.12526,0,55.76231830498328,78.04526227756982,,104.40256
1675557119999,313901.744119,370,128.9178,214575.070369,0,44.57129169316717,56.02922933431509,,99.83842000000001
1675557179999,377483.428415,387,69.5107,115689.56562,0,49.24642676175991,47.25858264470713,,97.11598000000001
1675557239999,264849.762442,306,79.574,132360.977633,0,45.66690454344649,17.188616436609994,,99.15458000000001
1675557299999,378585.417694,297,90.9941,151329.512586,0,56.087976753353395,50.521949769943326,,101.11876000000001
1675557359999,232483.1694,328,66.2316,110179.040415,0,50.50961916549863,53.78430679175117,,87.04564000000002
1675557419999,892253.375248,674,190.4144,316463.344055,0,46.301518364920916,52.55084538284208,,99.34496000000001
1675557479999,688955.584906,630,174.6508,290693.831091,0,45.43666958488565,19.217512049508745,,120.37298000000001
1675557539999,906871.979874,674,390.2963,649997.126722,0,70.88135026343497,35.36323904966043,,182.51744
1675557599999,286870.646919,321,119.0228,198294.32755,0,48.261222030245484,37.03358602536394,,188.12318000000002
1675557659999,426710.205233,460,195.9937,326723.294475,0,52.288882746841345,46.01020114913232,,214.07560000000004
1675557719999,2337427.473212,947,290.7724,485453.758606,0,60.45665977275783,32.353528172469034,,234.14720000000003
1675557779999,551155.27268,607,245.0735,409292.302719,0,58.571515691129306,43.84666659740537,,248.23174
1675557839999,220125.271911,254,100.1477,167242.331373,0,50.81928168842711,41.86190015287552,,190.20202
1675557899999,374355.540692,408,86.9462,145201.180099,0,47.7750414600238,22.185239796205483,,183.78670000000002
1675557959999,366115.549978,375,119.1976,198965.035251,0,49.57380464308365,11.719855096878085,,168.42748
1675558019999,289591.788503,344,78.6158,131125.831931,0,50.40592666936123,12.850674222645845,,125.99616
1675558079999,729473.359846,613,129.0608,215067.266433,0,52.12955998010159,46.18400755597918,,102.79362
1675558139999,132386.659869,243,22.4071,37353.179723,0,47.27209220707773,41.45600113833964,,87.2455
1675558199999,237643.879919,280,61.8542,103068.483543,0,49.827908064363186,50.87207283514591,,82.22710000000001
1675558259999,479198.834571,407,86.2079,143613.032737,0,45.55429644474262,17.538739501812575,,75.62916
1675558319999,393551.318769,404,96.5147,160719.529023,0,46.6509300240893,23.098129243123328,,79.20894000000001
1675558379999,396437.938663,514,72.8637,121231.595233,0,33.713718003102585,5.55938974131075,,67.96952000000002
1675558439999,1290733.613458,1204,249.2714,414170.478152,0,57.40323119701162,38.89272307464409,,113.34238
1675558499999,659050.377609,481,294.2567,489107.269436,0,55.79593869634173,64.4050576479228,,159.82288000000003
1675558559999,404850.238423,453,52.315,86964.433525,0,38.01542622345408,70.45795847530597,,153.04430000000002
1675558619999,2509428.507064,1995,745.0947,1236535.94692,0,65.22660923514383,70.45795847530597,,282.76030000000003
1675558679999,1193212.317061,861,323.3359,537106.731789,0,55.8159330802956,61.19161573146573,,332.85474000000005
1675558739999,342850.683499,469,80.935,134432.1385,0,49.86007218182274,69.6482469511093,,299.18746
1675558799999,564635.189676,558,223.9158,372153.648688,0,52.31811391892837,53.83551374423862,,285.11928
1675558859999,857194.05703,737,148.0047,245887.660042,0,51.512384377264176,35.614353718673364,,304.25722
1675558919999,274267.189588,369,121.9845,202908.698206,0,49.84410678805084,21.104821671646622,,179.63518
1675558979999,667350.299167,638,210.4599,350389.692142,0,54.17631502106981,36.91755487851731,,157.05998
1675559039999,392714.705125,343,104.5241,174026.732051,0,50.92043953927611,41.61496626610068,,161.7778
1675559099999,200140.007429,250,96.7599,161123.165518,0,50.22925978897149,44.57845109265415,,136.34662
1675559159999,500451.983455,407,95.4216,158833.495918,0,49.97615766416913,12.261157532538812,,125.83
1675559219999,218322.797069,341,65.1042,108299.119744,0,49.83124311417752,3.979524599771469,,114.45394000000002
1675559279999,290048.362434,361,81.7292,135996.084774,0,46.08406202854048,1.0160397732179969,,88.70779999999999
1675559339999,188833.668155,338,49.3047,82055.550145,0,44.24095975602841,0.0,,77.66392
1675559399999,110102.44556,200,22.8157,37983.725623,0,49.2282604037806,28.986507107122154,,62.875080000000004
1675559459999,172786.888381,298,61.0381,101611.253679,0,22.782831812295385,28.986507107122154,,55.99838
1675559519999,191459.229284,255,31.5692,52563.627976,0,33.12265675768322,42.019414867365455,,49.291380000000004
1675559579999,182434.85059,304,53.9441,89757.680421,0,47.90556468019838,44.69903962243328,,43.734359999999995
1675559639999,91283.60566,214,36.7978,61234.387866,0,31.956300454337338,56.261805073945744,,41.23298
