1670630400000,17128.56000000,17130.23000000,17126.71000000,17128.00000000,119.12422000,1670630459999,2040405.41973520,2151,66.11643000,1132480.07580670,0
1670630460000,17128.37000000,17136.08000000,17126.50000000,17133.28000000,201.55214000,1670630519999,3452578.28591030,3320,113.97285000,1952361.47537930,0
1670630520000,17132.55000000,17135.72000000,17128.01000000,17129.06000000,185.95087000,1670630579999,3185514.35955450,2769,77.73808000,1331731.81193280,0
1670630580000,17129.06000000,17132.56000000,17123.28000000,17129.30000000,120.98136000,1670630639999,2072147.17920510,2327,65.37685000,1119772.31484450,0
1670630640000,17129.55000000,17134.72000000,17128.16000000,17133.67000000,89.96044000,1670630699999,1541126.39984330,1799,50.70238000,868585.32392240,0
1670630700000,17133.98000000,17137.66000000,17132.70000000,17135.40000000,94.01582000,1670630759999,1610954.32527110,2156,39.62744000,679026.30894020,0
1670630760000,17135.99000000,17136.21000000,17127.31000000,17127.74000000,104.60842000,1670630819999,1792094.90271380,1995,42.76176000,732575.95265790,0
1670630820000,17127.32000000,17127.98000000,17121.57000000,17125.08000000,123.91895000,1670630879999,2122018.25375490,2511,55.75243000,954732.75767200,0
1670630880000,17124.98000000,17130.94000000,17124.98000000,17128.10000000,118.57826000,1670630939999,2031066.94524230,2439,58.47029000,1001505.17636150,0
1670630940000,17128.10000000,17129.72000000,17124.84000000,17125.67000000,65.96930000,1670630999999,1129835.86367240,1655,30.53035000,522884.84518160,0
1670631000000,17126.05000000,17127.45000000,17124.53000000,17127.10000000,66.84888000,1670631059999,1144845.97189380,1662,36.60586000,626916.73276810,0
1670631060000,17127.44000000,17127.50000000,17120.77000000,17125.97000000,104.42570000,1670631119999,1788092.25247570,2286,54.76730000,937775.42757120,0
1670631120000,17125.51000000,17126.68000000,17123.50000000,17125.44000000,56.81236000,1670631179999,972909.74570380,1639,23.64904000,404995.45525700,0
1670631180000,17125.44000000,17125.47000000,17122.41000000,17124.12000000,90.93602000,1670631239999,1557190.61154000,1683,44.21270000,757103.62079440,0
1670631240000,17124.46000000,17132.13000000,17123.17000000,17132.10000000,143.65571000,1670631299999,2460533.78087930,2172,94.32484000,1615640.48255630,0
1670631300000,17132.10000000,17138.03000000,17131.53000000,17137.95000000,159.91537000,1670631359999,2740129.79334520,2371,80.46427000,1378752.09043730,0
1670631360000,17137.95000000,17138.38000000,17132.66000000,17133.59000000,122.14669000,1670631419999,2092946.82690980,1842,55.93556000,958442.56121290,0
1670631420000,17134.04000000,17142.00000000,17133.59000000,17141.14000000,201.96725000,1670631479999,3461305.66635710,2600,124.64863000,2136163.99476080,0
