OpenTimeStamp,Open,High,Low,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
33.34717,1690243259999,972934.1007172,598,9.15576,267128.7516523,0,,,,
15.94248,1690243319999,465038.0987832,419,6.1612,179716.1453786,0,0.0,,,
9.91031,1690243379999,289104.4036389,340,6.5553,191230.2890616,0,11.629965827200124,100.0,,
15.34904,1690243439999,447786.8891269,343,10.44495,304715.8052008,0,58.8563828691001,100.0,,
3.14303,1690243499999,91706.2477128,222,1.84333,53784.0560078,0,26.97587457879223,81.94446281144397,,6.832108
25.3664,1690243559999,740114.4412842,407,1.29647,37823.439373,0,26.077827743582276,63.380316478938745,,5.26025
11.11744,1690243619999,324254.0697789,250,7.03005,205040.0778542,0,45.20380300509423,53.74405728393983,,5.434019999999999
5.32009,1690243679999,155163.532433,322,1.24272,36243.5798127,0,35.843128414860615,48.3968398705764,,4.371504
2.86685,1690243739999,83595.8528625,342,0.55857,16288.1489584,0,34.9866669460758,49.15424969366935,,2.394228
4.40692,1690243799999,128485.6444372,256,1.29047,37624.9150398,0,36.60714316121068,43.8079877773867,,2.283656
15.60335,1690243859999,454904.7715206,289,9.21153,268561.2613297,0,50.07478917017413,67.21074237930617,,3.8666679999999998
22.00538,1690243919999,641584.9355405,248,4.26424,124324.6014552,0,44.20876537041729,72.05800495588805,,3.3135060000000003
19.04424,1690243979999,555351.2845407,333,17.43632,508460.2390233,0,57.47286576572381,87.04052606716961,,6.552226
10.525,1690244039999,306958.3979428,212,0.33727,9836.2108747,0,43.91855369753871,65.38729071863139,,6.507965999999999
16.09924,1690244099999,469537.8382925,316,11.56653,337335.0119752,0,51.439566648501675,63.50942214655371,,8.563177999999999
11.65983,1690244159999,340089.6392129,305,8.48631,247520.8851848,0,51.38699673042175,48.54279749188776,,8.418133999999998
15.9821,1690244219999,466099.6904634,253,5.63364,164291.7830706,0,49.4658698198077,50.50489222618986,,8.692013999999999
5.51785,1690244279999,160900.3365233,276,1.90757,55623.6709329,0,45.04292840790616,36.99216060189209,,5.586264
3.6358,1690244339999,106015.2168579,163,1.53979,44898.2900709,0,49.80512151495969,43.44157630988991,,5.8267679999999995
4.5733,1690244399999,133348.2896984,179,0.18725,5459.8462555,0,49.29515137450629,52.14163439069167,,3.5509119999999994
9.29667,1690244459999,271115.2455277,294,8.53832,249000.2139841,0,50.927567145254,80.4917085198975,,3.5613140000000003
9.75476,1690244519999,284548.396858,295,7.45445,217445.3170816,0,54.05470645116693,89.00891746656562,,3.9254760000000006
5.51109,1690244579999,160774.5748683,187,4.22964,123390.9493488,0,52.319361452985575,87.8465881072866,,4.389889999999999
12.76366,1690244639999,372335.8547813,242,4.35071,126909.3923748,0,51.94848160242785,73.09573559541111,,4.9520740000000005
10.82576,1690244699999,315783.8470282,258,8.90065,259630.8604733,0,49.79318159199081,39.76240226207778,,6.6947540000000005
5.43153,1690244759999,158452.5563956,232,4.85255,141562.4078012,0,50.396122842722576,23.298642842144588,,5.9576
12.3673,1690244819999,360851.0097128,319,11.37646,331941.9899077,0,45.518541832938034,4.71616202068676,,6.742001999999999
15.11312,1690244879999,441046.4935721,215,13.97998,407977.8688931,0,62.84265618472279,38.04949535402009,,8.69207
6.79095,1690244939999,198182.5762309,197,4.13674,120723.8899116,0,42.818518345966204,33.333333333333336,,8.649275999999999
8.02281,1690244999999,234118.2859363,321,2.2209,64809.5400592,0,43.80452820292842,34.974702140157056,,7.313325999999999
16.10137,1690245059999,469868.7496672,368,2.54758,74337.6675917,0,46.787926502192825,8.24907428073741,,6.852332
3.0239,1690245119999,88234.5103442,169,1.12882,32937.895221,0,49.14855591803658,18.78641946390701,,4.802804
5.32292,1690245179999,155317.7166304,179,2.10336,61374.046608,0,50.60810926004616,50.47838399041661,,2.42748
14.90692,1690245239999,434979.5798044,262,11.34178,330945.4456632,0,60.28564594457375,77.20401184983626,,3.868488
12.83921,1690245299999,374550.6778919,424,1.09105,31830.936959,0,43.36527542953094,66.66666666666667,,3.642518
9.70175,1690245359999,282898.7530758,408,3.20998,93597.8685484,0,46.28710450538494,39.089371739341026,,3.774998
16.55531,1690245419999,482631.1664705,480,2.58552,75370.809834,0,48.493240422052516,15.858191090277884,,4.066338
16.95043,1690245479999,493855.5568722,697,0.97147,28311.1556856,0,46.98557316963514,22.990221161931505,,3.83996
23.05806,1690245539999,671692.4644536,526,10.22156,297750.5085659,0,51.08714599711248,50.56751608925714,,3.615916
14.09308,1690245599999,410576.3568993,490,10.5755,308085.6101608,0,55.01510679387722,73.79869673832029,,5.512806
