OpenTimeStamp,Open,High,Low,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
10.8647,1683244859999,313333.1166225,417,7.63757,220261.3983403,0,,,,
33.69097,1683244919999,971637.613443,574,10.63646,306723.9668897,0,100.0,,,
29.13539,1683244979999,840154.1076633,506,8.46243,244017.8920542,0,57.972866388809415,0.0,,
21.31313,1683245039999,614686.2208051,419,10.54762,304181.4483572,0,70.04688548396207,14.364552204361733,,
18.52262,1683245099999,534220.5829347,361,3.68338,106234.3456899,0,36.000240753132445,9.576368136241156,,8.193492
33.59959,1683245159999,969024.514653,521,2.22929,64292.9695321,0,32.63955050062788,9.576368136241156,,7.111836000000001
5.31444,1683245219999,153249.8350398,255,3.91242,112820.49933,0,39.20845073197073,5.85348678654373,,5.767028
9.229,1683245279999,266185.6591858,430,8.23921,237634.6334347,0,51.39356519579957,22.56501738477803,,5.722384
4.27318,1683245339999,123276.3786327,268,3.42566,98825.8929936,0,42.02287053251318,39.24290419888524,,4.297992
30.5881,1683245399999,882457.7001115,510,20.80387,600177.1404967,0,65.037534731962,66.72275074567484,,7.72209
13.87498,1683245459999,400256.204627,348,2.12999,61442.4611688,0,45.59054954204829,58.24754114909346,,7.70223
3.73245,1683245519999,107665.8092195,229,3.15242,90934.4562335,0,46.46696315350921,48.00626446390637,,7.550229999999999
6.12998,1683245579999,176853.3404403,284,5.26735,151967.2114683,0,48.19313681365392,23.609648213310965,,6.955858000000001
18.32236,1683245639999,528663.7248595,362,7.00952,202239.0756718,0,49.533613746784006,22.13198271571842,,7.672630000000001
4.11302,1683245699999,118662.7613756,211,3.23526,93338.8201131,0,46.90439414286797,26.802171196550614,,4.158908
27.98952,1683245759999,807560.3671724,569,11.462,330715.6741092,0,50.5407445524673,51.19878744714601,,6.02531
15.20052,1683245819999,438482.8859477,436,1.65675,47788.2748259,0,45.94730462243372,44.440131943085646,,5.726176000000001
30.43831,1683245879999,877497.8175839,650,8.42258,242765.9776363,0,48.80138303692799,54.044597353087994,,6.357222
15.04764,1683245939999,433854.8170391,593,10.8954,314129.5952815,0,54.27992329866993,54.044597353087994,,7.134398
6.85923,1683245999999,197915.9432407,395,4.35304,125597.8565817,0,51.188546081449616,75.01136127474842,,7.357954000000001
14.63644,1683246059999,422363.8610317,425,5.47267,157917.4905842,0,50.8787284358831,74.02748430685098,,6.160088
10.54109,1683246119999,304092.6502535,381,1.40167,40436.539163,0,46.13798935554193,40.69415097351765,,6.109072
6.93477,1683246179999,200011.7222429,323,5.59089,161251.5422424,0,51.23166170887794,40.58104167869683,,5.542734
2.70842,1683246239999,78122.5869302,222,1.22981,35473.0806894,0,36.92999348304523,20.85365462683959,,3.609616
20.38172,1683246299999,587940.6484013,568,6.0385,174184.028536,0,53.20283510616242,54.18698796017293,,3.9467079999999997
5.37629,1683246359999,155062.3745665,256,3.73195,107636.2209531,0,50.46510840276961,61.058699791961764,,3.5985639999999997
5.91951,1683246419999,170769.3892343,351,4.32534,124778.1800972,0,49.22505293358774,86.2439332324367,,4.183298
6.10177,1683246479999,176081.0597307,291,3.70463,106903.4318613,0,47.230114957826785,74.00939692819593,,3.806046
11.92839,1683246539999,344240.8229342,307,7.04625,203349.7166606,0,53.21738883769983,79.61736380290084,,4.969334
36.54095,1683246599999,1055167.0052214,1074,23.63258,682356.9384319,0,59.00397546892424,87.76546369575921,,8.488150000000001
13.39524,1683246659999,386916.8035997,367,6.14298,177432.7545348,0,52.980137993376545,82.94573115343115,,8.970356
9.62283,1683246719999,277946.1136014,282,6.17313,178305.4798874,0,48.35885990940151,52.80802186233054,,9.339914
38.43083,1683246779999,1110101.0290755,572,27.16791,784779.5889441,0,59.34609697236612,52.80802186233054,,14.032569999999998
37.87163,1683246839999,1094367.433602,710,22.04134,636906.2964553,0,60.3272071753956,69.86229070889938,,17.031588
28.98014,1683246899999,837537.5831537,515,17.85093,515896.8807837,0,56.976804219587166,90.66871172394315,,15.875257999999999
24.24242,1683246959999,700682.0192936,538,8.40723,243000.5757736,0,53.72308222119239,72.27540364381069,,16.328108
95.38425,1683247019999,2756622.2113643,749,14.30728,413454.8141632,0,54.54956660479407,43.11362667024239,,17.954938000000002
102.91719,1683247079999,2976911.575442,2015,51.90832,1501678.9048363,0,69.6377199146362,52.44491494629924,,22.90302
31.00237,1683247139999,896064.2467986,803,9.81821,283772.7865443,0,51.136310547075695,37.50488969309837,,20.458394
75.97766,1683247199999,2196218.8844938,932,62.24593,1799075.9359084,0,63.51760597511932,55.6402743561659,,29.337394
37.28309,1683247259999,1078408.8811459,656,16.56326,479105.5252665,0,52.3397186644849,24.4750787639483,,30.968600000000002
9.40188,1683247319999,271792.873607,329,2.02089,58419.3590911,0,49.694362387960346,24.4750787639483,,28.511322
13.40702,1683247379999,387540.343777,387,8.45189,244304.6529037,0,50.25232599677241,3.5136097240937008,,19.820035999999998
5.20521,1683247439999,150482.2636295,291,2.38003,68806.6014897,0,46.03529791935386,1.3454719829779649,,18.3324
25.72458,1683247499999,743547.2274727,640,16.568,478889.7356798,0,51.96906245230817,32.71903651723494,,9.196814
8.83629,1683247559999,255514.4196112,279,2.47297,71506.3474035,0,49.336378161716425,49.917611482471024,,6.378756000000001
26.52615,1683247619999,766930.3925323,581,12.37485,357784.9937893,0,47.236929194622576,56.6678584159044,,8.449548
10.63009,1683247679999,307289.8841678,323,4.04591,116950.0145226,0,46.67851997870021,28.90763836009272,,7.568352
17.92881,1683247739999,518417.5245768,316,16.53557,478128.2850332,0,49.76443619848564,29.80656432174327,,10.399460000000001
12.33558,1683247799999,356821.2213373,347,5.5665,161014.5069746,0,49.49402672141934,53.468751839893905,,8.199160000000001
18.16833,1683247859999,525381.9287828,556,4.54235,131360.8172934,0,48.22998710101783,66.61398635732182,,8.613036
22.45271,1683247919999,649407.6736257,629,16.23607,469549.5105236,0,42.86372739597694,47.17101344745722,,9.38528
22.32216,1683247979999,645728.5094528,429,13.81395,399590.7549624,0,50.950153366063596,50.091912329206544,,11.338888
30.48253,1683248039999,882225.041723,868,18.19904,526678.9429007,0,36.42418058366029,33.333333333333336,,11.671582
57.99268,1683248099999,1678843.5951858,975,47.06043,1362339.6805709,0,60.487028405290765,66.66666666666667,,19.970368
27.79448,1683248159999,804798.148398,685,20.45509,592285.9756887,0,55.85334522321534,60.247804393418285,,23.152915999999998
11.96181,1683248219999,346307.916133,368,2.619,75823.5981298,0,48.27298803456884,76.66149953421466,,20.429502
37.32965,1683248279999,1080429.9552201,636,7.05199,204067.5192519,0,51.39683785730892,64.06920980003706,,19.077109999999998
14.41739,1683248339999,417116.3303892,507,6.89041,199339.7060834,0,46.841662965248666,37.15473873995211,,16.815384
12.78283,1683248399999,369839.5961364,317,9.48868,274526.6845435,0,52.47537070173239,41.57957879237973,,9.301034
27.26268,1683248459999,789142.3112077,582,17.58358,508944.1415635,0,51.86154637799491,50.540013317110514,,8.726732000000002
9.12317,1683248519999,264121.1507694,371,7.0081,202886.3046163,0,51.04192512338212,75.39198384049357,,9.604552000000002
22.74493,1683248579999,658320.088819,570,2.21229,64034.4269394,0,44.67361813530077,54.55344864726959,,8.636612
5.45047,1683248639999,157673.9779682,328,2.46231,71229.7577902,0,48.745649541224346,42.24990503126184,,7.750992000000001
36.18426,1683248699999,1046374.6957607,718,17.52196,506675.1964843,0,54.71052449165272,50.731267841212116,,9.357648000000001
10.00916,1683248759999,289426.6401962,319,6.76044,195483.355412,0,46.5377036361743,56.922038299394934,,7.19302
10.68941,1683248819999,309112.0447669,396,1.84961,53486.1360395,0,45.70644179070884,42.95419011074151,,6.161322
10.50737,1683248879999,303763.6473593,454,4.93525,142674.760768,0,45.19530642396687,9.620856777408179,,6.705914
7.76053,1683248939999,224327.1647672,520,1.38536,40045.0483789,0,29.73923155669621,3.430086319225364,,6.490524000000001
13.48041,1683248999999,389623.144673,395,6.33183,183000.3155084,0,42.24500692626792,24.815303261716352,,4.252498
19.27197,1683249059999,557048.7120594,502,4.45274,128699.5624495,0,51.22083072466377,58.14863659504969,,3.7909580000000007
5.54714,1683249119999,160294.7741015,375,1.22635,35436.226045,0,46.05819241594283,83.47102333737494,,3.666306
14.25192,1683249179999,411857.2605237,433,8.80032,254304.996464,0,51.17449183615915,91.91714863110538,,4.4393199999999995
7.76301,1683249239999,224360.7251559,268,2.13686,61757.9330298,0,45.694300501141335,71.39338632748957,,4.58962
12.70331,1683249299999,367251.978154,530,5.25497,151912.3147229,0,42.33260398826662,46.070999585164294,,4.374248
12.87752,1683249359999,372430.4161338,404,3.75039,108465.4361975,0,47.716305390658,33.105769816701645,,4.233778
8.39372,1683249419999,242736.8709844,280,4.98807,144247.7996863,0,52.048023161613344,53.629532120317464,,4.986122
15.48074,1683249479999,447517.133901,605,4.63111,133871.6013328,0,51.597660614689765,85.41768406419136,,4.15228
15.22361,1683249539999,439819.8797456,531,10.19107,294417.8883418,0,43.72081669152053,69.88440450379892,,5.763122
12.05238,1683249599999,348270.2697085,283,6.30188,182098.8293963,0,49.55481530699065,59.904235429583935,,5.972504
10.75051,1683249659999,310663.5729805,229,4.47692,129372.048279,0,52.713246661510006,61.44941681904336,,6.11781
2.11498,1683249719999,61114.9513692,194,0.82973,23975.9642348,0,45.808803562423044,64.42629235267694,,5.286142
