1682121600000,0.00001029,0.00001029,0.00001027,0.00001027,1632080601.00,1682121659999,16785.52369644,40,893822560.00,9197.40793971,0
1682121660000,0.00001028,0.00001029,0.00001027,0.00001028,3474724586.00,1682121719999,35719.98082883,51,2382647066.00,24493.93737368,0
1682121720000,0.00001028,0.00001028,0.00001027,0.00001028,236817874.00,1682121779999,2433.31627498,20,119670900.00,1230.21685200,0
1682121780000,0.00001028,0.00001028,0.00001027,0.00001027,585419518.00,1682121839999,6016.39459261,14,413614275.00,4251.95474700,0
1682121840000,0.00001028,0.00001028,0.00001027,0.00001027,240032349.00,1682121899999,2466.76055097,18,162832674.00,1673.91988872,0
1682121900000,0.00001028,0.00001029,0.00001028,0.00001029,387826801.00,1682121959999,3989.38440797,32,380271653.00,3911.71748653,0
1682121960000,0.00001029,0.00001029,0.00001028,0.00001029,93582863.00,1682122019999,962.95100472,14,91917308.00,945.82909932,0
1682122020000,0.00001028,0.00001030,0.00001028,0.00001029,4083387521.00,1682122079999,42022.92468121,59,1654572965.00,17030.66608038,0
1682122080000,0.00001030,0.00001030,0.00001029,0.00001030,569878396.00,1682122139999,5866.45348672,28,240479188.00,2476.93563640,0
1682122140000,0.00001030,0.00001030,0.00001029,0.00001030,1685778767.00,1682122199999,17348.11540096,26,145188853.00,1495.44518590,0
1682122200000,0.00001029,0.00001030,0.00001028,0.00001029,1977414767.00,1682122259999,20347.64605485,33,155049833.00,1595.63229254,0
1682122260000,0.00001029,0.00001030,0.00001029,0.00001029,1308725037.00,1682122319999,13467.37389112,21,1281002803.00,13182.11210326,0
1682122320000,0.00001030,0.00001030,0.00001029,0.00001029,337835129.00,1682122379999,3476.36214926,11,3867185.00,39.83200550,0
1682122380000,0.00001029,0.00001030,0.00001029,0.00001029,262574883.00,1682122439999,2702.03431267,8,13876660.00,142.92959800,0
1682122440000,0.00001029,0.00001030,0.00001029,0.00001030,779516422.00,1682122499999,8021.28599098,11,6200860.00,63.86885800,0
1682122500000,0.00001030,0.00001030,0.00001029,0.00001029,647366125.00,1682122559999,6667.33826265,31,594083640.00,6119.06149200,0
1682122560000,0.00001029,0.00001030,0.00001029,0.00001029,522775232.00,1682122619999,5379.41324771,9,5611043.00,57.79374290,0
1682122620000,0.00001030,0.00001030,0.00001028,0.00001029,1121560168.00,1682122679999,11540.70664771,30,54389976.00,559.78835691,0
1682122680000,0.00001028,0.00001028,0.00001027,0.00001027,1379798346.00,1682122739999,14184.15742280,40,402499596.00,4137.69584688,0
1682122740000,0.00001027,0.00001028,0.00001027,0.00001028,586996602.00,1682122799999,6029.70505240,43,124994986.00,1284.94845608,0
1682122800000,0.00001028,0.00001028,0.00001027,0.00001028,308591876.00,1682122859999,3169.45711398,11,21854746.00,224.66678888,0
1682122860000,0.00001027,0.00001029,0.00001027,0.00001029,418109033.00,1682122919999,4297.73424406,19,356126382.00,3661.00982315,0
1682122920000,0.00001028,0.00001029,0.00001027,0.00001028,1388621999.00,1682122979999,14274.99992182,27,23614592.00,242.92377786,0
1682122980000,0.00001027,0.00001027,0.00001026,0.00001027,963840180.00,1682123039999,9898.49375243,29,19122244.00,196.38544588,0
1682123040000,0.00001026,0.00001027,0.00001026,0.00001026,107138293.00,1682123099999,1099.33625716,7,9737098.00,99.99999646,0
1682123100000,0.00001026,0.00001026,0.00001026,0.00001026,215620229.00,1682123159999,2212.26354954,10,0.00,0.00000000,0
1682123160000,0.00001027,0.00001027,0.00001026,0.00001026,310984990.00,1682123219999,3191.10667786,38,40068046.00,411.49883242,0
1682123220000,0.00001026,0.00001027,0.00001025,0.00001025,1215708491.00,1682123279999,12472.46425719,30,176513000.00,1812.78851000,0
1682123280000,0.00001026,0.00001026,0.00001025,0.00001025,205911205.00,1682123339999,2112.38272242,17,179287117.00,1839.48582042,0
1682123340000,0.00001026,0.00001026,0.00001025,0.00001026,6226310630.00,1682123399999,63881.84965267,137,3232371110.00,33164.12758860,0
1682123400000,0.00001025,0.00001027,0.00001025,0.00001027,1715291628.00,1682123459999,17589.64358936,73,533661563.00,5477.43262311,0
1682123460000,0.00001026,0.00001026,0.00001024,0.00001025,2161151895.00,1682123519999,22154.47566825,67,105953783.00,1086.12108924,0
1682123520000,0.00001025,0.00001025,0.00001024,0.00001025,135604521.00,1682123579999,1389.22174834,24,63145330.00,647.23963250,0
1682123580000,0.00001024,0.00001025,0.00001023,0.00001024,1348742682.00,1682123639999,13811.14845147,53,122362673.00,1254.18766841,0
1682123640000,0.00001024,0.00001024,0.00001023,0.00001023,32270910.00,1682123699999,330.20172228,9,7031298.00,72.00049152,0
1682123700000,0.00001024,0.00001024,0.00001023,0.00001024,1976713574.00,1682123759999,20222.21631163,37,43644961.00,446.92440064,0
1682123760000,0.00001024,0.00001024,0.00001023,0.00001024,89838958.00,1682123819999,919.86050521,13,80796487.00,827.35602688,0
1682123820000,0.00001024,0.00001024,0.00001022,0.00001022,1006477119.00,1682123879999,10294.70133124,70,78128842.00,799.32508394,0
1682123880000,0.00001022,0.00001023,0.00001022,0.00001022,460647966.00,1682123939999,4708.14413926,18,32192674.00,329.33105502,0
