1680220800000,0.00001057,0.00001058,0.00001056,0.00001057,1692333994.00,1680220859999,17885.01663946,45,1292411822.00,13661.53000657,0
1680220860000,0.00001057,0.00001058,0.00001057,0.00001058,844484236.00,1680220919999,8933.27992898,33,708155446.00,7492.28461868,0
1680220920000,0.00001058,0.00001058,0.00001057,0.00001058,844817934.00,1680220979999,8937.14122149,27,726446670.00,7685.80576860,0
1680220980000,0.00001059,0.00001060,0.00001058,0.00001059,1389428833.00,1680221039999,14715.58494202,80,839932818.00,8896.47214317,0
1680221040000,0.00001059,0.00001059,0.00001058,0.00001058,2716436517.00,1680221099999,28748.08325352,62,1344635102.00,14226.25247184,0
1680221100000,0.00001058,0.00001059,0.00001057,0.00001058,4448736836.00,1680221159999,47047.21784226,56,534625098.00,5651.68836390,0
1680221160000,0.00001057,0.00001058,0.00001057,0.00001058,68303692.00,1680221219999,722.39680059,12,42677615.00,451.52916670,0
1680221220000,0.00001058,0.00001058,0.00001057,0.00001057,630957343.00,1680221279999,6670.25719356,21,103807805.00,1098.28657690,0
1680221280000,0.00001057,0.00001057,0.00001055,0.00001056,993737397.00,1680221339999,10497.32873544,52,233034205.00,2462.32869023,0
1680221340000,0.00001056,0.00001057,0.00001056,0.00001057,1652148189.00,1680221399999,17446.93036314,27,1436157574.00,15166.06946874,0
1680221400000,0.00001057,0.00001057,0.00001056,0.00001056,277444320.00,1680221459999,2930.80221247,13,120710735.00,1275.69555487,0
1680221460000,0.00001056,0.00001056,0.00001054,0.00001055,635401374.00,1680221519999,6702.85943100,40,55151650.00,581.89283359,0
1680221520000,0.00001055,0.00001055,0.00001054,0.00001054,158620199.00,1680221579999,1673.22153045,17,136463299.00,1439.68780445,0
1680221580000,0.00001054,0.00001055,0.00001054,0.00001054,266428988.00,1680221639999,2808.25082408,10,8929056.00,94.20154080,0
1680221640000,0.00001054,0.00001055,0.00001054,0.00001055,571871753.00,1680221699999,6032.68122709,8,515295047.00,5436.36274585,0
1680221700000,0.00001055,0.00001055,0.00001054,0.00001055,257677457.00,1680221759999,2716.40785284,25,48745606.00,514.26614330,0
1680221760000,0.00001055,0.00001055,0.00001054,0.00001055,182861442.00,1680221819999,1927.96000333,10,60040465.00,633.42690575,0
1680221820000,0.00001054,0.00001055,0.00001053,0.00001053,10687492901.00,1680221879999,112643.41332432,98,262432067.00,2768.54226396,0
1680221880000,0.00001054,0.00001054,0.00001052,0.00001053,947630420.00,1680221939999,9978.11005993,54,146500037.00,1543.34292842,0
1680221940000,0.00001052,0.00001052,0.00001051,0.00001051,1810018232.00,1680221999999,19032.48090050,81,26706390.00,280.95122280,0
1680222000000,0.00001052,0.00001053,0.00001052,0.00001052,2640418930.00,1680222059999,27777.39256976,50,2559062198.00,26921.51974912,0
1680222060000,0.00001053,0.00001053,0.00001052,0.00001053,445896733.00,1680222119999,4691.07857705,24,24494589.00,257.92802217,0
1680222120000,0.00001052,0.00001053,0.00001052,0.00001052,250318475.00,1680222179999,2633.81424424,11,46388724.00,488.47326372,0
1680222180000,0.00001053,0.00001053,0.00001051,0.00001053,2307244509.00,1680222239999,24268.67874056,49,1266302108.00,13321.56066477,0
1680222240000,0.00001053,0.00001053,0.00001052,0.00001052,107626968.00,1680222299999,1132.55686261,12,32115925.00,338.18069025,0
1680222300000,0.00001052,0.00001054,0.00001052,0.00001053,1619800580.00,1680222359999,17060.53560878,53,1602393605.00,16877.37306825,0
1680222360000,0.00001054,0.00001055,0.00001053,0.00001055,1700045452.00,1680222419999,17918.04277984,64,1605009446.00,16916.98082367,0
1680222420000,0.00001055,0.00001055,0.00001054,0.00001055,94882136.00,1680222479999,1000.53665178,10,47893834.00,505.27994870,0
1680222480000,0.00001054,0.00001057,0.00001054,0.00001056,2093434024.00,1680222539999,22093.34301177,71,1982919377.00,20927.75448464,0
1680222540000,0.00001057,0.00001058,0.00001057,0.00001058,4927393873.00,1680222599999,52082.97348630,101,1166343029.00,12328.66606522,0
1680222600000,0.00001057,0.00001058,0.00001057,0.00001057,1265671205.00,1680222659999,13389.26770894,42,1112307209.00,11768.21027122,0
