OpenTimeStamp,Open,High,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
1674950459999,11868.80949454,71,758909676.0,8971.91268453,0,,,,
1674950519999,2656.02842631,9,222113925.0,2627.60773275,0,0.0,,,
1674950579999,11146.77543086,47,130167418.0,1539.74844456,0,0.0,,,
1674950639999,20193.52489999,48,1046669900.0,12371.74245489,0,59.31115364935654,100.0,,
1674950699999,49366.85676528,68,1983783962.0,23448.59742566,0,74.67158021260136,100.0,,828328976.2
1674950759999,11506.80007735,41,60142486.0,710.82338781,0,42.070277508956615,85.44680470096573,,688575538.2
1674950819999,17348.55333308,40,1396625112.0,16496.57248102,0,55.552610662156184,76.91211207493113,,923477775.6
1674950879999,14330.63470639,45,396274970.0,4683.9701454,0,47.31096184996658,48.937137566140585,,976699286.0
1674950939999,11506.67420662,24,570184813.0,6740.41440322,0,48.63573891621635,36.86988200665312,,881402268.6
1674950999999,11698.09252864,34,769791850.0,9106.6375855,0,50.07645895798519,31.865494410826116,,638603846.2
1674951059999,482.43723606,17,13915686.0,164.62256538,0,45.26821269179275,26.507135586283326,,629358486.2
1674951119999,20866.66297842,62,998413561.0,11791.51141776,0,51.352102007166934,53.12758644480507,,549716176.0
1674951179999,838.93168914,7,13824714.0,163.26987234,0,46.21450422198001,38.51801855213435,,473226124.8
1674951239999,20708.42257402,46,885927.0,10.4539386,0,46.15382385265603,43.37023898194678,,359366347.6
1674951299999,5455.59223355,25,51156424.0,603.63056769,0,46.42712063671487,16.386505851417493,,215639262.4
1674951359999,63746.5989165,62,1393458782.0,16426.61666534,0,55.468448729142494,44.5351539659498,,491547881.6
1674951419999,28142.96222047,96,477590909.0,5625.46179431,0,51.506090666777624,58.836565182047536,,387383351.2
1674951479999,23589.11271862,43,821086559.0,9654.45210629,0,48.97096747915583,62.56840022705938,,548835720.2
1674951539999,35801.99307986,64,2398381491.0,28162.27988666,0,51.786885155162835,48.99530736450719,,1028334833.0
1674951599999,54674.8458028,55,2007942232.0,23573.34360368,0,59.67329587615623,63.175009051930374,,1419691994.6
1674951659999,27138.23627908,35,1400999156.0,16451.47354392,0,50.02341970932837,56.3715278814332,,1421200069.4
1674951719999,27671.41359264,62,1364289666.0,16033.27632437,0,55.779370469342645,57.81665113348157,,1598539820.8
1674951779999,5111.57277032,20,372010818.0,4378.85419527,0,48.9221602914512,24.48331780014823,,1508724672.6
1674951839999,3579.72348294,20,18237357.0,214.70462567,0,45.97982126991218,21.205363722829514,,1032695845.8
1674951899999,14901.52538077,38,879910017.0,10358.18303245,0,54.58049078243224,29.255323680331202,,807089402.8
1674951959999,4364.30838467,15,28761480.0,338.5226196,0,44.797849955705914,29.255323680331202,,532641867.6
1674952019999,16951.19277543,36,23118892.0,271.91020733,0,50.055715294077906,47.17095413738673,,264407712.8
1674952079999,9035.11350999,41,643718523.0,7572.24163928,0,53.591870079559335,47.88034134857683,,318749253.8
1674952139999,28544.14316038,45,1620971050.0,19100.78439192,0,57.94808972440668,81.21367468191016,,639295992.4
1674952199999,2693.8101609,15,6149298.0,72.50022342,0,43.16457603624582,63.298044224854635,,464543848.6
1674952259999,25963.85795806,46,928800031.0,10951.26917897,0,52.22167121447619,53.75494479701759,,644551558.8
1674952319999,45546.69978064,92,3150040509.0,37169.63194037,0,59.67778994059889,53.75494479701759,,1269935882.2
1674952379999,10678.94493064,38,373753457.0,4417.76586174,0,42.34918890310477,53.75494479701759,,1215942869.0
1674952439999,64102.1515306,201,3448506045.0,40851.9282562,0,54.525585326250166,56.75587505457821,,1581449868.0
1674952499999,44722.52838813,108,1911643650.0,22622.27061352,0,51.51565299771697,41.05517129662837,,1962548738.4
1674952559999,132191.45262184,164,6800607148.0,80577.90530098,0,62.52726247588632,74.3885046299617,,3136910161.8
1674952619999,59083.8462207,81,1141828085.0,13553.87937123,0,51.459953375999824,66.01656464238063,,2735267677.0
1674952679999,62435.94893616,133,3824072578.0,45398.24682649,0,56.632011463008396,63.96151898352363,,3425331501.2
1674952739999,7055.5180364,40,273746839.0,3249.6293568,0,49.034205176390586,30.6281856501903,,2790379660.0
1674952799999,37118.3541042,59,1442585807.0,17131.21809524,0,52.230058777200526,23.472640685040513,,2696568091.4
1674952859999,9542.38437794,25,355936626.0,4228.36874089,0,50.50764949970057,14.35939778014346,,1407633987.0
1674952919999,23904.71453901,51,1421629451.0,16877.6985995,0,51.17065834313035,23.732511922764456,,1463594260.2
1674952979999,16672.93769619,24,904168834.0,10741.52574792,0,48.906165481754485,15.83745515425043,,879613511.4
1674953039999,27839.49123199,56,127232448.0,1510.24915776,0,50.18962094140515,22.2441195728002,,850310633.2
1674953099999,29025.5255241,58,2350239809.0,27898.49501879,0,52.13891603364321,46.20433876351254,,1031841433.6
1674953159999,58073.390786,78,2225744482.0,26426.12678909,0,48.51548736992356,46.20433876351254,,1405803004.8
1674953219999,63685.01428532,51,4132452046.0,49052.66326979,0,56.21031964674272,66.66666666666667,,1947967523.8
1674953279999,15242.12889286,44,1112094962.0,13211.73124674,0,46.13270716460493,33.33333333333333,,1989552749.4
1674953339999,7882.00994429,30,634202549.0,7540.66830761,0,47.80872488793608,38.877033048260294,,2090946769.6
1674953399999,67633.2559417,170,3468131923.0,41277.16652713,0,43.85000496724904,5.543699714926958,,2314525192.4
