OpenTimeStamp,Open,High,Low,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
3403855214.0,1685059259999,28933.18694666,35,41762766.0,355.40113866,0,,,,
510449919.0,1685059319999,4339.19272653,15,39780307.0,338.50102453,0,0.0,,,
805065076.0,1685059379999,6842.9186318,12,791613656.0,6728.716076,0,99.73701015832239,100.0,,
52306294.0,1685059439999,444.58464628,3,50421022.0,428.578687,0,50.28957214410165,75.21108867424041,,
71488216.0,1685059499999,607.46105384,5,52610000.0,447.185,0,50.362251292150916,66.97240849592944,,195237550.2
930572154.0,1685059559999,7901.26817986,33,129082672.0,1096.69317768,0,52.774403175224094,51.276928650634325,,212701531.4
73217486.0,1685059619999,621.09277988,6,20849860.0,177.0153114,0,49.37829627530033,34.46953620114072,,208915442.0
24924397.0,1685059679999,211.35888656,5,0.0,0.0,0,48.77366911735638,17.637853488038218,,50592710.8
286114671.0,1685059739999,2426.25241008,8,0.0,0.0,0,48.77366911735637,0.0,,40508506.4
77922769.0,1685059799999,661.37294378,10,58786266.0,499.09539834,0,50.48319962572727,14.243473686276745,,41743759.6
1467620856.0,1685059859999,12434.45680594,67,46747023.0,396.08192927,0,50.14051415367106,40.89494377551639,,25276629.8
158444607.0,1685059919999,1341.73567652,13,129430130.0,1096.2732011,0,52.361396001246334,74.22827710884972,,46992683.8
90250379.0,1685059979999,764.36887764,6,85067130.0,720.5185911,0,51.13921415656049,81.96292602183559,,64006109.8
0.0,1685060039999,0.0,0,0.0,0.0,0,48.94840749961207,55.31145593259595,,64006109.8
2910292356.0,1685060099999,24655.41754532,49,2620693305.0,22202.51358335,0,77.99299931045817,55.31145593259595,,576387517.6
2520593676.0,1685060159999,21393.25307926,49,2507228737.0,21279.91839654,0,76.15004269671087,64.55157799456593,,1068483860.4
161820636.0,1685060219999,1372.33325211,18,9425883.0,80.02574667,0,43.949508302138376,64.55157799456593,,1044483011.0
653005259.0,1685060279999,5537.48459632,11,0.0,0.0,0,49.56018484742502,36.7118807711089,,1027469585.0
98880525.0,1685060339999,838.88984747,8,38299547.0,325.16315403,0,49.875953486305825,11.29645382787424,,1035129494.4
16848923.0,1685060399999,142.87886704,4,0.0,0.0,0,48.87362555358443,16.393799098719633,,510990833.4
224913950.0,1685060459999,1908.84109516,7,157079916.0,1333.60848684,0,51.178694345559705,44.23349632217667,,40961069.2
3511446417.0,1685060519999,29812.9066359,45,1505104044.0,12779.1478432,0,60.59033217549606,71.76401193751207,,340096701.4
136942057.0,1685060579999,1162.12839247,10,85974911.0,729.92699439,0,50.504242353993014,71.30567446134035,,357291683.6
14799057.0,1685060639999,125.49600336,2,0.0,0.0,0,49.656314979946124,40.199045985206304,,349631774.2
66571301.0,1685060699999,564.55377029,4,2913781.0,24.73800069,0,49.74346184550976,7.131387697634769,,350214530.4
8243562.0,1685060759999,69.90540576,2,0.0,0.0,0,49.235358469031894,2.4923799029610914,,318798547.2
