OpenTimeStamp,Open,High,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
1660608059999,107957.99494925,219,2935710841.0,44901.45500083,0,,,,
1660608119999,138688.6399218,178,4057924615.0,61948.41637353,0,100.0,,,
1660608179999,210697.53348182,273,6099478117.0,93214.34215119,0,100.0,,,
1660608239999,144508.27908734,198,4133118532.0,63119.11782647,0,61.670351664233436,0.0,,
1660608299999,241742.81180089,367,11512101421.0,176200.5260368,0,84.2805793194036,29.494436600494282,,5747666705.2
1660608359999,163826.61233459,252,4828212432.0,73976.73165173,0,54.93018734783339,19.662957733662854,,6126167023.4
1660608419999,172500.30060013,249,7429830790.0,114014.62333447,0,60.310160368953234,23.64194995671367,,6800548258.4
1660608479999,952149.46588491,1295,32496880993.0,500621.53639573,0,81.54088603245236,34.20084719338648,,12080028833.6
1660608539999,782151.93546607,838,24095685352.0,371292.55211683,0,69.14484102424345,50.34447449732943,,16072542197.6
1660608599999,173751.48403322,190,8931829304.0,137671.32950409,0,54.256991202399,46.36548227427861,,15556487774.2
1660608659999,284918.58758458,350,8807310757.0,135804.27713477,0,54.161230986914944,16.143627303942946,,16352307439.2
1660608719999,137625.89772097,272,4765440288.0,73451.89789645,0,51.22647352814241,0.0,,15819429338.8
1660608779999,370743.34731737,489,13428412578.0,206595.06599369,0,56.301462727900095,9.44094414267368,,12005735655.8
1660608839999,367923.30565715,554,8108112461.0,124425.76032697,0,52.91974090380604,20.562592610053525,,8808221077.6
1660608899999,63170.01163307,173,2334010898.0,35818.27579881,0,49.68113573433603,20.562592610053525,,7488657396.4
1660608959999,261653.05005179,510,4220849082.0,64513.64168703,0,50.0856459468912,13.158356588435948,,6571365061.4
1660609019999,438849.05736248,953,13596010578.0,207128.88448954,0,53.658675712253086,22.063614051754143,,8337479119.4
1660609079999,733823.90684502,1280,24553776588.0,371690.13564601,0,59.16216615195334,55.39694738508748,,10562551921.4
1660609139999,2034448.39329089,2889,70387420974.0,1077868.18738349,0,69.63888223766654,86.6935725973647,,23018413624.0
1660609199999,474733.73353504,879,17122892782.0,264278.47385189,0,53.12880874765033,71.85449125574303,,25976190000.8
1660609259999,1440144.65699083,2469,58625395784.0,912696.38513881,0,60.875258821040646,54.161003656742054,,36857099341.2
1660609319999,892696.8259106,1345,25771505690.0,400717.5082159,0,48.61710637229514,20.82767032340872,,39292198363.6
1660609379999,1087147.43352126,1660,21677317612.0,333172.78701323,0,49.493760605142874,17.029918958818,,38716906568.4
1660609439999,969471.89325188,1715,35247063001.0,538348.09138296,0,55.545605830633995,20.230594494741485,,31688834973.8
