OpenTimeStamp,Open,High,Low,Close,Volume,CloseTimeStamp,rsi,stoch_rsi_smooth,wma,sma
565880766.0,1684281659999,4965.36118776,16,258686994.0,2271.27180732,0,,,,
652991501.0,1684281719999,5730.79451047,28,405904670.0,3563.8430026,0,100.0,,,
252164663.0,1684281779999,2213.88280348,10,239870897.0,2106.06647566,0,46.99664645445902,0.0,,
952606899.0,1684281839999,8354.70540389,46,138430813.0,1215.06092967,0,35.50052612238889,0.0,,
2953801329.0,1684281899999,25897.55796162,49,2225831958.0,19520.54627166,0,89.30999401613693,27.80873737350295,,653745066.4
444088497.0,1684281959999,3891.90381999,19,168858627.0,1480.89015879,0,49.014838052106825,34.792934875310785,,635779393.0
16781515.0,1684282019999,147.17388655,3,16781515.0,147.17388655,0,47.432624388742276,42.18450785395118,,557954762.0
624516380.0,1684282079999,5471.86793676,24,137624618.0,1206.69610164,0,48.74728144506399,22.581733632281225,,537505506.2
236215695.0,1684282139999,2068.28703982,12,139970857.0,1226.14470732,0,48.77215584665924,16.663769492179636,,537813515.0
114780998.0,1684282199999,1005.31456138,9,98082888.0,859.20609888,0,48.35319067052381,28.666253989189414,,112263701.0
2557422658.0,1684282259999,22411.1831425,40,2309840365.0,20244.06316387,0,64.4692421261326,53.79362417068976,,540460048.6
83747029.0,1684282319999,734.46144433,11,83747029.0,734.46144433,0,49.06088347190864,54.191133966613556,,553853151.4
484541030.0,1684282379999,4246.68133812,21,210191532.0,1843.37973564,0,49.74315247548697,37.67197796996765,,568366534.2
1538709032.0,1684282439999,13505.06690822,50,1519549667.0,13337.18017485,0,55.864546350603916,19.87461654383488,,844282296.2
380461412.0,1684282499999,3339.77082246,18,312423922.0,2743.08203516,0,50.224709081173515,20.928609885339423,,887150503.0
101941079.0,1684282559999,894.47722356,7,45396073.0,398.57752094,0,48.507434484187414,18.05370840633514,,434261644.6
1760353554.0,1684282619999,15428.38683571,42,97156068.0,851.85643387,0,49.40349258415771,6.577563762151526,,436943452.4
2635942158.0,1684282679999,23064.93533784,60,642098821.0,5618.80613909,0,52.02993082846336,20.019424852551666,,523324910.2
1181599968.0,1684282739999,10352.49469708,50,807225071.0,7073.48336196,0,43.23426722277955,20.019424852551666,,380859991.0
1633690153.0,1684282799999,14316.86839526,48,1567165967.0,13734.1165259,0,57.61047256581356,49.292930922868045,,631808400.0
1973827928.0,1684282859999,17308.18250553,31,1744985625.0,15303.52393125,0,59.37969609064102,66.66666666666666,,971726310.4
954409401.0,1684282919999,8370.11363962,20,948728686.0,8320.35057622,0,54.101503217874715,89.10281269915578,,1142040834.0
148069410.0,1684282979999,1297.899684,10,81165240.0,711.8191548,0,49.72656447943191,69.17326754179693,,1029854117.8
253696600.0,1684283039999,2223.04106355,9,65884755.0,577.80930135,0,49.84991310957254,36.26587069936499,,881586054.6
205989916.0,1684283099999,1805.78057371,10,130890955.0,1147.91367535,0,37.30178398202709,13.829724666875867,,594331052.2
1524375967.0,1684283159999,13354.5470819,24,101361098.0,888.93682946,0,50.13797246450149,25.89499007501178,,265606146.8
123128311.0,1684283219999,1079.82421409,9,122020973.0,1070.12393321,0,49.29771413383216,56.6203831972154,,100264604.2
3430392123.0,1684283279999,30048.43945322,68,749556500.0,6567.42879745,0,43.11962486753876,71.72829702863281,,233942856.2
1105664749.0,1684283339999,9676.25340071,33,223452810.0,1957.1749108,0,49.0948199724727,76.88369245586502,,265456467.2
3303862837.0,1684283399999,28909.92416775,35,2139596595.0,18722.63435397,0,65.95297087966233,79.06569617609333,,667197595.2
1244123494.0,1684283459999,10886.64014964,44,472050864.0,4131.51050721,0,52.29168564276776,77.34764465447348,,741335548.4
5574503973.0,1684283519999,48718.82712816,76,3473927717.0,30362.73204933,0,63.311984193517084,76.20107610103226,,1411716897.2
398426535.0,1684283579999,3483.77764273,31,197389536.0,1726.71427147,0,47.78206154735629,42.86774276769892,,1301283504.4
2486952051.0,1684283639999,21780.3966849,73,898796068.0,7868.41581068,0,47.558781230701854,29.477880457901353,,1436352156.0
235170186.0,1684283699999,2059.39399297,19,165486547.0,1449.66215172,0,44.4558579696596,0.0,,1041530146.4
440826948.0,1684283759999,3861.64406448,20,440826948.0,3861.64406448,0,48.14956406191246,6.529630473763372,,1035285363.2
1133146669.0,1684283819999,9925.58135936,16,1054800561.0,9240.05291436,0,53.614020908511776,39.862963807096705,,551459932.0
1644386171.0,1684283879999,14407.17578634,26,1406047000.0,12319.42454838,0,54.85347406233814,73.19629714043003,,793191424.8
232745959.0,1684283939999,2039.92001054,10,106540970.0,934.3643069,0,49.9190531057719,84.18092213771706,,634740405.2
5332941181.0,1684283999999,46777.68557884,115,4420628090.0,38776.80597957,0,61.17517699593673,84.18092213771706,,1485768713.8
1844362728.0,1684284059999,16175.06112456,36,925146743.0,8113.53693611,0,51.76123340297853,56.30293120342589,,1582632672.8
98681657.0,1684284119999,865.4263739,4,97505858.0,855.12637466,0,48.58251093822831,38.7886757323755,,1391173732.2
940219783.0,1684284179999,8237.31008705,35,136036880.0,1192.71678817,0,49.805851337976165,8.69357750652894,,1137171708.2
104853015.0,1684284239999,918.20597171,8,74209046.0,650.07124296,0,45.001073664466254,3.2382351074867657,,1130705323.4
2293661690.0,1684284299999,20096.38420679,51,1244573435.0,10906.46057844,0,51.915871195218195,36.5715684408201,,495494392.4
1120874222.0,1684284359999,9820.56513285,32,440081388.0,3856.85419272,0,41.555640908864696,33.33333333333332,,398481321.4
289503489.0,1684284419999,2536.05056364,10,109257901.0,957.09921276,0,49.70658058651573,59.558425029694085,,400831730.0
1335683111.0,1684284479999,11709.42309842,51,1115091542.0,9777.35503829,0,50.70581194336456,55.665142034985855,,596642662.4
284498564.0,1684284539999,2494.38603984,13,217861920.0,1910.6490384,0,50.169101430353784,83.37836295580762,,625373237.2
54863232.0,1684284599999,481.12312797,5,52121565.0,457.10612505,0,48.73606360424757,83.31097063763247,,386882863.2
455042095.0,1684284659999,3988.81374718,13,264499498.0,2319.66059746,0,47.361297328369304,53.870920299007366,,351766485.2
1402099674.0,1684284719999,12306.57462234,41,1387228008.0,12176.15011152,0,49.94024451231485,51.86095262339234,,607360506.6
1341588772.0,1684284779999,11777.15180187,46,1141827143.0,10025.24231554,0,53.523164919683474,59.03658657854006,,612707626.8
305160745.0,1684284839999,2677.1547209,12,89498725.0,785.7988055,0,31.055003890845228,59.03658657854006,,587034987.8
441714706.0,1684284899999,3874.4966101,15,65863848.0,578.28458544,0,44.6017849367147,53.43107820956353,,589783444.4
475920511.0,1684284959999,4177.98966909,17,416678762.0,3658.43953036,0,52.13290194760496,51.36851069414458,,620219297.2
391680153.0,1684285019999,3437.40602865,24,237108684.0,2081.81424552,0,50.662925293370556,80.4584473046787,,390195432.4
102990103.0,1684285079999,903.49045533,8,26725202.0,234.64727356,0,49.694508886034974,89.83787474894625,,167175044.2
96390235.0,1684285139999,845.36513999,7,2277904.0,19.99999712,0,40.62532452893708,58.567108931031875,,149730880.0
153079723.0,1684285199999,1342.60183083,9,9266012.0,81.35558536,0,46.3041087571119,45.92657784861107,,138411312.8
201556054.0,1684285259999,1768.80902708,15,116243350.0,1020.616613,0,50.06232049729033,47.788222408841854,,78324230.4
190965265.0,1684285319999,1675.48762152,8,72224747.0,634.13327866,0,38.76860250930298,47.788222408841854,,45347443.0
465460955.0,1684285379999,4086.00573305,22,391315770.0,3435.7524606,0,52.13376519989055,64.67215021406189,,118265556.6
186150046.0,1684285439999,1632.60994661,15,7404319.0,65.00992082,0,49.47792830476403,60.04288672820297,,119290839.6
298928627.0,1684285499999,2623.11335751,12,150929872.0,1325.16427616,0,48.65241500539867,84.69357180879283,,147623611.6
132558364.0,1684285559999,1162.60287418,7,6602190.0,57.9672282,0,28.663883664502265,51.36023847545949,,125695379.6
831747120.0,1684285619999,7299.55200768,43,512976528.0,4503.93391584,0,41.007152432759746,42.18133565736714,,213845735.8
878694638.0,1684285679999,7708.83925128,19,268727602.0,2359.42834556,0,53.333481485687834,50.86398391011062,,189328102.2
6087656564.0,1684285739999,53446.22108553,129,2722409391.0,23907.66685463,0,75.95113708697455,84.19731724344395,,732329116.6
2877520609.0,1684285799999,25261.43175881,33,182298604.0,1600.58174312,0,48.39633841977094,80.57630286325126,,738602863.0
291281025.0,1684285859999,2556.45705533,11,192246608.0,1687.92521824,0,49.68575329285939,55.5215530457724,,775731746.6
2254735279.0,1684285919999,19797.85184489,32,1900406866.0,16688.60821119,0,60.8483246664343,37.251520055697746,,1053217814.2
1886874881.0,1684285979999,16568.71737281,58,195591763.0,1719.25159677,0,50.93694506315438,26.415282766345154,,1038590646.4
569166851.0,1684286039999,5000.92750178,40,364255000.0,3201.80145,0,51.693996618406054,26.964362386077454,,566959768.2
205663483.0,1684286099999,1805.9969182,11,27153746.0,238.68142734,0,49.584003609582304,11.901062042818772,,535930796.6
141869588.0,1684286159999,1245.62126264,9,628000.0,5.52012,0,49.66513798958271,9.067755664883224,,497607075.0
